,O1 A,O1 A1,O1 B,O1 C,O2,O3,O4,O4.2,O5 ab,O5 ac,O6,O6.2,O6.3,O7,O8,O9,O9 a,O10,O11,O12,O13,O15,O16,O16.2,O16.3,O17,O18 A,O18 A1,O18 A1A2,O18 ab,O18 ac,O18 B,O18 B1,O19 ab,O20 ab,O20 ac,O21,O22,O23 A,O24,O25,O26,O27,O28 ab,O28 ac,O29,O30,O32,O35,O36,O37,O38,O39,O40,O41,O42,O43,O44,O45,O45 rel,O46,O48,O49,O52,O53,O55,O56,O58,O59,O61,O62,O64,O65,O66,O68,O69,O70,O71,O73,O73 ab,O74,O75,O76,O77,O78,O79,O82,O83,O85,O86,O86.2,O86.3,O87,O88,O90,O91,O96,O97,O98,O99,O100,O101,O102,O103,O104,O105,O107,O108,O109,O110,O111,O112 ab,O112 ac,O113,O114,O115,O116,O117,O118,O119,O120,O121,O123,O124,O125 ab,O126,O126.2,O127,O128 ab,O128 ab.2,O128 ac,O129,O130,O131,O132,O133,O134,O135,O136,O137,O138,O139,O140,O141,O142,O143,O145,O146,O147,O148,O149,O150,O151,O152,O153,O154,O155,O156,O157,O158 ab,O158 ac,O159,O160,O161,O163,O164,O165,O166,O167,O168,O169,O170,O171,O172,O173,O174 ab,O174 ac,O175,O176,O177,O178,O180,O181,O182,O183,O184,O185,O186,O187
O23 A,2.175,2.175,2.4699999999999998,2.375,2.5726199999999997,1.8541666666666667,2.125,1.9243275,1.9575,2.0,2.1875,1.9375,2.1875,2.1875,2.7512250000000003,2.7,2.5,2.215,2.15,2.1875,2.1825,2.0833333333333335,1.9981,2.1875,2.1875,2.0,1.5,1.5,1.75,1.5,1.5,1.5,1.4809999999999999,2.925,2.75,2.4625,2.398025,2.1008625000000003,0.0,2.5625,2.4046041666666667,2.251225,3.2155791666666667,2.2,2.25,1.98583625,2.357841666666667,2.3,2.6375,2.5416666666666665,2.2199999999999998,2.1375,2.23,2.1725000000000003,2.1625,2.0,2.0,2.4187000000000003,2.6041666666666665,2.3125,2.1875,2.19176,2.5,2.465,2.1734,2.4429833333333333,2.6715666666666666,2.294116666666667,2.185,2.5416666666666665,2.8541666666666665,1.93812,2.6034475,2.6875,2.6375,2.7,2.1000199999999998,1.9715,2.3225,2.25,2.12745,2.3333333333333335,2.25,2.5,2.205,2.4754300000000002,1.9575,2.00043,2.3629925,1.7175,1.9575,1.7175,2.25,2.2083333333333335,1.9525000000000001,2.175,2.3525,3.4579125,2.0,2.44308375,2.21,2.25,2.75,2.45,2.4524999999999997,2.5277000000000003,2.139225,2.25,2.0625,2.0,2.419954166666667,1.748,1.9517600000000002,2.27812,2.21,2.181625,2.3875,2.0375,2.25,2.4050000000000002,2.725,2.25,2.215,1.9795125,2.1710000000000003,1.9775,2.3811291666666663,2.0,2.3978,2.3847275,2.3978,2.0,2.8333333333333335,2.45,2.3176724999999996,2.425,2.1875,1.75,2.5208333333333335,2.4607833333333335,2.205,2.4044125,2.0,2.5043875,1.5,2.1875,2.5416666666666665,2.2225200000000003,2.5,2.25,2.3958333333333335,2.625,2.17,2.1875,2.425,2.205,2.4583333333333335,2.1319999999999997,2.2075,1.9429833333333333,2.5416666666666665,2.181625,1.9792800000000002,2.5208333333333335,2.25,1.9795125,2.4524999999999997,1.75,2.575,2.1627,2.2363,2.105,2.4267250000000002,2.4125,2.1550000000000002,2.232841666666667,1.9583333333333333,2.38793,2.5,2.2,2.55,2.5,1.9583599999999999,2.1458333333333335,2.4261162499999998,2.3925,2.2875,2.0,2.4791666666666665
O24,2.2916666666666665,2.2916666666666665,2.2722208333333334,2.2708333333333335,2.3180541666666667,2.6666666666666665,2.3138875,2.2083333333333335,2.4166666666666665,2.3388875,2.3777791666666666,2.3388875,2.419445833333333,2.375,2.3271599999999997,2.3043866666666664,2.3361125,2.25,2.3375,2.2708333333333335,1.9875,2.2777783333333335,2.25,2.3138875,2.2722208333333334,2.3152791666666666,2.3333333333333335,2.5833333333333335,2.625,2.231945833333333,2.2916666666666665,2.2736125,2.501225,2.3333333333333335,2.5,2.6770833333333335,2.0,2.30263,2.5625,0.0,2.9583333333333335,2.3333333333333335,3.1999999999999997,2.25,2.3541666666666665,2.6666666666666665,2.0,2.6666666666666665,2.2333333333333334,2.96875,2.279166666666667,2.316666666666667,2.4638875,2.3805541666666667,2.533333333333333,2.231945833333333,2.3402791666666665,2.2583333333333333,2.0,2.0,2.0472208333333333,2.3958333333333335,2.2527791666666666,2.3333333333333335,2.0833333333333335,2.875,0.6666666666666666,2.6141983333333334,2.5416666666666665,2.0,2.3333333333333335,2.4583333333333335,2.4570166666666666,2.317543333333333,2.4208333333333334,2.3377199999999996,2.25,2.4166666666666665,2.5048999999999997,2.2152791666666665,2.6141983333333334,2.3333333333333335,2.3361125,2.3388875,2.5027791666666666,2.467543333333333,2.379166666666667,2.65,2.4222208333333333,2.2347208333333333,2.2305541666666664,2.2763875,2.2083333333333335,2.3333333333333335,2.1486125,2.53421,2.4888875,3.6666666666666665,2.375,2.2083333333333335,2.3388875,2.6666666666666665,2.5833333333333335,2.3228066666666667,2.0945375,2.7291666666666665,2.3350866666666668,2.4166666666666665,2.3333333333333335,2.4166666666666665,3.1927083333333335,2.1527791666666665,2.1944458333333334,2.5069458333333334,2.4166666666666665,2.5,2.4570166666666666,2.1850866666666664,2.375,2.3388875,2.1666666666666665,2.4166666666666665,2.375,2.3333333333333335,2.4285625,2.2305541666666664,2.0,2.2986125,1.9625000000000001,2.004166666666667,1.9625000000000001,2.1722208333333333,2.5833333333333335,2.0500000000000003,2.15351,2.283333333333333,2.0888875,2.1736125,2.6666666666666665,2.6666666666666665,2.3388875,2.2270416666666666,2.3406875,2.6666666666666665,2.4833333333333334,2.4222208333333333,1.6666666666666667,2.2472208333333334,2.25,2.1041666666666665,2.3333333333333335,2.26842,2.3986125,1.9416666666666667,2.4570166666666666,2.2972208333333333,2.6666666666666665,2.5069458333333334,2.2708333333333335,2.632486666666667,3.2428383333333333,2.4583333333333335,2.294445833333333,2.3333333333333335,2.3541666666666665,2.3333333333333335,2.3361125,2.2291666666666665,2.3885966666666665,2.5486125,2.5416666666666665,2.5069458333333334,2.22761,2.4342099999999998,1.9208333333333334,1.9814816666666666,2.0,2.05,2.3805541666666667,2.2972208333333333,2.3333333333333335,2.4222208333333333,2.4402791666666666,2.6141983333333334,2.5208333333333335,2.2972208333333333,2.316666666666667,2.3541666666666665,2.25
O25,2.3125,2.3541666666666665,2.751095833333333,2.543858333333333,2.4024125,2.57375,1.9583333333333333,1.8991208333333336,2.6666666666666665,2.710525,2.5032875000000003,2.7083333333333335,2.419954166666667,2.4616208333333334,3.0,3.0,2.9166666666666665,2.273025,2.383770833333333,2.0208333333333335,2.5065791666666666,2.0,2.6052625,2.625,2.5010958333333333,3.0427625,2.386425,2.3366208333333334,2.669954166666667,2.2741208333333334,2.3447583333333335,2.232454166666667,2.3146916666666666,2.8833333333333333,3.0833333333333335,2.9166666666666665,2.550781666666667,2.65486,2.4046041666666667,2.9583333333333335,0.0,2.25,2.62952,2.4583333333333335,2.7916666666666665,2.2291666666666665,2.5520833333333335,2.8215266666666667,2.6666666666666665,1.9780266666666666,2.7116208333333334,2.7763166666666663,2.585525,2.813595833333333,2.2,2.6907875000000003,2.4418875,2.9682,2.6666666666666665,2.3333333333333335,2.7752208333333335,2.23465,2.9375,2.6039083333333335,2.485745833333333,2.60677,2.8802083333333335,2.0,2.625,2.6666666666666665,3.25,2.4166666666666665,2.966666666666667,2.966666666666667,2.6708333333333334,2.85,2.5646916666666666,2.5208333333333335,2.9375,2.8958333333333335,2.312825,2.3229166666666665,2.8333333333333335,3.0416666666666665,2.5416666666666665,2.5006933333333334,2.4177625,2.722223333333333,2.7116208333333334,2.5701750000000003,2.751095833333333,2.8201750000000003,2.6271916666666666,1.6666666666666667,2.793858333333333,2.7,2.79715,3.3446999999999996,2.4583333333333335,3.1666666666666665,2.5021916666666666,2.9166666666666665,2.3333333333333335,2.75,2.9166666666666665,2.669954166666667,2.683333333333333,2.548245833333333,1.3333333333333333,2.5010958333333333,1.3333333333333333,2.5416666666666665,2.544954166666667,2.2532875000000003,2.6666666666666665,2.42215,2.8020833333333335,2.4833333333333334,2.7083333333333335,2.5625,2.45,2.6260958333333333,2.6710541666666665,2.6136066666666666,2.544954166666667,2.548245833333333,2.64681,2.9583333333333335,2.802633333333333,2.8443,2.7609666666666666,2.4594291666666668,2.6139316666666663,3.0416666666666665,2.566666666666667,2.4854166666666666,2.7335541666666665,2.4583333333333335,2.6666666666666665,2.630615,2.4166666666666665,2.4747916666666665,2.5759458333333334,1.3333333333333333,2.523025,2.75,2.3333333333333335,2.8333333333333335,2.8125,2.4002208333333335,2.0,2.433333333333333,2.6875,2.6875,3.0,2.5416666666666665,2.6202799999999997,2.2554833333333333,2.793858333333333,1.0,1.0,2.42215,2.3771916666666666,2.6666666666666665,2.793858333333333,2.303385,3.043858333333333,2.6041666666666665,2.816666666666667,2.2116208333333334,2.3552625,2.2302625,2.8,2.433333333333333,2.5625,2.3333333333333335,2.0,2.6673600000000004,2.960525,2.0241208333333334,3.0,2.8125,2.1875,2.0,2.6907875000000003,2.75,2.7666666666666666,2.427633333333333,2.5879666666666665
O26,1.7083333333333333,1.6666666666666667,1.5833333333333333,1.5507,1.6666666666666667,2.3262533333333333,1.1506999999999998,1.525404166666667,1.4166666666666667,1.4204541666666666,1.8511916666666668,1.8511916666666668,1.8511916666666668,1.7916666666666667,1.6666666666666667,1.6666666666666667,1.5833333333333333,1.4583333333333333,1.8273791666666668,1.372075,1.6711291666666668,1.0,2.2083333333333335,1.4810625000000002,1.5833333333333333,2.2916666666666665,1.8541666666666667,2.3125,2.4583333333333335,1.8125,1.8125,1.8125,2.3125,1.5666666666666667,1.8333333333333333,2.571616666666667,2.3333333333333335,1.45357,2.251225,2.3333333333333335,2.25,0.0,3.313333333333334,1.4393958333333334,1.4583333333333333,1.9607833333333335,2.0,1.6333333333333333,1.4333333333333333,2.3333333333333335,1.8511916666666668,1.7172625000000001,1.6377291666666665,1.3333333333333333,1.6450966666666669,1.9002958333333335,1.75,2.1875,1.3333333333333333,1.328125,1.6287875000000003,1.4392000000000003,1.3333333333333333,1.3333333333333333,1.5416666666666667,2.5520833333333335,2.0,1.6666666666666667,1.9166666666666667,1.3333333333333333,3.0,1.7916666666666667,1.5666666666666667,1.5333333333333334,2.4358333333333335,1.475,1.7559541666666665,1.2510333333333332,2.6678916666666663,2.0669625000000003,1.6666666666666667,1.0,1.5,1.8333333333333333,1.2916666666666667,1.65098,1.8333333333333333,1.6,1.9056125000000002,1.8988083333333332,1.9166666666666667,1.8988083333333332,1.257575,1.6666666666666667,1.4261375,1.3071433333333333,1.9002958333333335,3.0909083333333336,1.1022708333333333,2.5845583333333333,1.6041666666666667,1.8333333333333333,2.5833333333333335,1.5345233333333332,1.5416666666666667,1.806733333333333,1.3,1.375,1.6666666666666667,1.25,2.3333333333333335,1.6967458333333336,1.9375,1.6598625,1.4166666666666667,1.5922625000000001,1.4880966666666666,1.3,1.2954541666666666,1.6473208333333333,1.7862733333333334,1.3371208333333333,1.4166666666666667,2.6666666666666665,2.3406875,1.9389874999999999,1.9537033333333333,1.585229166666667,1.9226208333333332,1.9226208333333332,1.9226208333333332,1.6666666666666667,2.6666666666666665,1.8333333333333333,1.3134366666666668,1.6333333333333333,1.6287875000000003,1.7083333333333333,1.6666666666666667,2.0,1.0041333333333333,1.3009258333333333,2.1802916666666667,2.321615,1.8541666666666667,1.7210875,1.3333333333333333,1.7366083333333335,1.3787874999999998,1.1666666666666667,1.0,1.4862733333333333,2.0,1.7738083333333332,1.5666666666666667,1.7083333333333333,2.6263016666666665,1.846725,1.5037875000000003,2.3333333333333335,2.3333333333333335,1.5922625000000001,1.9583333333333333,1.3333333333333333,1.4261375,2.6666666666666665,1.6287875000000003,1.9211291666666668,1.8166666666666667,1.7015291666666668,2.5220583333333333,1.6583750000000002,1.50119,1.3,1.7738083333333332,1.6666666666666667,1.6666666666666667,1.5345233333333332,1.6287875000000003,0.9166666666666666,1.5666666666666667,1.522729166666667,1.9583333333333333,1.6666666666666667,2.507354166666667,1.4166666666666667,1.4333333333333333,1.4166666666666667,1.4183333333333332
O27,3.4085125,3.4085125,3.375,3.2971000000000004,3.3260875,3.328533333333333,3.357791666666667,3.1096000000000004,3.344204166666666,3.344204166666666,3.010870833333333,3.260870833333333,2.844204166666666,3.2771749999999997,3.6,3.6666666666666665,3.6467375000000004,3.343295833333334,2.9048916666666664,3.2563416666666662,3.5443833333333337,3.56,3.2771749999999997,3.441125,3.3994583333333335,3.563404166666667,3.0914875,3.030795833333334,2.989129166666667,2.816125,3.133154166666667,2.857791666666667,2.9474625000000003,3.75,3.3409083333333336,2.928033333333333,2.990266666666667,3.2839066666666668,3.2155791666666667,3.1999999999999997,2.62952,3.313333333333334,0.0,3.420291666666667,3.6494583333333335,3.0878625,3.143333333333333,3.3005733333333334,3.523563333333333,3.25,3.0,3.008154166666667,3.2309791666666663,3.3976458333333333,3.2568966666666666,3.503625,3.0670291666666665,3.423008333333333,3.25,3.25,2.9447458333333336,3.0416666666666665,3.2916666666666665,3.5909083333333336,3.1349625000000003,3.194266666666666,3.3333333333333335,3.0,3.3559791666666663,3.0,3.3333333333333335,3.4619583333333335,3.6166666666666667,3.6419533333333334,3.2862066666666663,3.466666666666667,3.4166666666666665,3.3405791666666667,3.550725,3.5842375000000004,2.6666666666666665,2.986666666666667,3.3333333333333335,3.503625,3.5416666666666665,3.3689666666666667,3.4184791666666663,3.433333333333333,3.070654166666667,3.1458333333333335,3.323370833333333,3.0625,3.0715583333333334,3.0,3.110508333333333,3.566666666666667,3.6322458333333336,3.863633333333334,3.463766666666667,3.64855,3.5280791666666667,3.4318166666666663,2.0,3.3333333333333335,3.125,3.505433333333334,3.3672400000000002,3.463766666666667,3.0,3.298008333333333,2.64,3.1684791666666663,3.0851458333333333,3.2291666666666665,3.4239125,3.375,3.5,3.26724,3.420291666666667,3.1947458333333336,3.302873333333333,3.563404166666667,3.4619583333333335,2.91,3.2083333333333335,3.4873208333333334,3.26648,3.607791666666667,2.8171458333333335,2.9755416666666665,2.775479166666667,3.545291666666667,2.0,3.4193833333333337,3.48678,3.5195399999999997,2.9447458333333336,3.441125,3.6666666666666665,3.0,3.3822458333333336,3.386366666666666,3.4836958333333334,2.6666666666666665,3.39855,3.469204166666666,3.3333333333333335,3.253625,3.46105,3.594204166666666,3.313333333333334,3.367816666666667,3.485508333333333,3.39855,3.55,3.4846000000000004,3.0700000000000003,3.050725,3.4583333333333335,2.6666666666666665,2.6293066666666665,3.5,2.6409875,3.6666666666666665,3.401266666666667,2.6266133333333332,3.625,2.7291666666666665,3.4925300000000004,3.316125,2.7916666666666665,3.316125,3.191953333333333,3.56724,3.39855,2.6666666666666665,2.9933333333333336,3.35,3.4619583333333335,3.6775374999999997,3.4224133333333335,3.52355,3.1295291666666665,3.0,3.4791666666666665,3.594204166666666,3.302873333333333,3.378625,3.451791666666667
O28 ab,1.5,1.5,1.95703125,1.703125,1.75,2.4583333333333335,1.25,1.75,1.5,1.5,1.75,1.75,1.75,1.75,1.7083333333333333,1.65,1.5,1.5,2.0,1.2415125,1.75,1.25,1.75,1.25,1.25,2.0,1.9550775,2.385,2.45,1.71484375,1.9550775,1.71484375,2.2089,1.825,2.0,2.875,2.75,1.65,2.2,2.25,2.4583333333333335,1.4393958333333334,3.420291666666667,0.0,0.75,1.9325,1.9791666666666667,2.1,1.9,2.5833333333333335,2.0,1.75,1.75,1.5,1.6005425,1.25,1.75,2.0,1.4018583333333332,1.1556458333333335,1.5,1.75,1.75,1.25,1.75,2.6041666666666665,2.125,2.0888875,1.6875,1.59375,3.0416666666666665,1.5,1.71875,1.4019725,2.35,1.525,1.75,1.5,2.4524999999999997,2.2207025,1.9222208333333333,2.0416666666666665,1.75,1.5,1.5,1.9,2.0,2.15,1.75,1.953125,1.75,1.953125,1.25,1.875,1.5,1.75625,2.0,3.25,1.25,2.5,1.5,1.75,2.7916666666666665,1.60625,1.75,2.25,1.73125,1.25,1.875,1.25,2.7127208333333335,1.9375,2.1875,1.75,1.25,1.5,1.73125,1.68125,1.25,1.73339875,2.05,1.25,1.0,2.875,2.44824,1.25,2.0027791666666666,1.5,2.0,2.0,2.0,1.7109375,2.7083333333333335,1.75,1.60625,1.8,1.5,1.75,2.0833333333333335,2.1041666666666665,1.25,1.6372041666666668,2.5,2.5,1.9921875,1.75,1.5729166666666667,2.1875,1.75,1.0,1.2954541666666666,1.925,1.75,1.7023925,1.725,1.75,2.5833333333333335,1.75,1.25,2.7083333333333335,2.7916666666666665,1.5,1.75,1.65625,1.25,2.9583333333333335,1.25,1.91015625,1.8543475,1.7270512500000001,2.48,1.75,1.575,1.4,1.75,2.0833333333333335,1.9583333333333333,1.68125,1.75,1.0,1.88125,1.5,1.98461875,2.0888875,2.5,1.25,1.68125,1.25,1.4242416666666669
O28 ac,1.75,1.75,1.71875,1.5,1.75,2.6666666666666665,1.24177,1.70703125,1.75,1.5,1.97265625,1.96191375,1.97265625,1.75,1.5416666666666667,1.5,1.25,1.73828125,2.0,1.0,1.5,1.3242083333333332,1.5,1.0,1.0,2.0,1.5,1.9649999999999999,2.2024999999999997,1.9743650000000001,1.5,1.9743650000000001,2.435,1.625,1.75,2.6719999999999997,2.7927625,1.73125,2.25,2.3541666666666665,2.7916666666666665,1.4583333333333333,3.6494583333333335,0.75,0.0,2.23186,2.1041666666666665,2.1,1.7641300000000002,2.6271916666666666,2.17578125,1.9375,1.75,1.5,1.825,0.5,2.0,1.953125,1.4185625000000002,1.3333333333333333,1.75,1.99273625,1.5,1.5,1.96997125,2.755483333333333,2.191666666666667,2.2708333333333335,1.75,1.8333333333333333,2.9594291666666663,1.75,1.575,1.3015225000000001,2.3143525,1.625,2.0,1.75,2.4074999999999998,1.97753875,2.0236125,2.2083333333333335,1.75,1.4652775,1.5,1.7973775,2.0,2.05,1.9643549999999999,1.75,1.75,1.75,1.5,2.0833333333333335,1.25,1.81875,1.75,3.5,1.25,2.25,1.69140625,1.75,3.1041666666666665,1.451315,1.75,2.242,1.778125,1.25,2.0833333333333335,1.25,2.9791666666666665,2.18847625,2.2109375,1.75,1.5,1.75,1.5875,1.79375,1.25,1.75,1.9,1.5,1.25,3.0833333333333335,2.25,1.7085762500000001,1.9180541666666666,1.25,2.18042,2.18042,2.18042,1.5,3.1458333333333335,1.75,1.5125,1.9021750000000002,1.75,1.5,2.0833333333333335,2.3854166666666665,1.45833375,1.733975,2.496,2.5010958333333333,1.7421875,1.9643549999999999,1.6770833333333333,1.9609375,1.5,1.2386837499999999,1.4166666666666667,1.7146750000000002,1.70703125,1.7204587500000001,1.475,1.75,2.8333333333333335,1.75,1.5,2.9166666666666665,2.9375,1.75,1.9765625,1.6770833333333333,1.0,2.9583333333333335,1.5,2.0,1.65,1.75,2.25,1.75,1.725,1.5,1.75,2.1680541666666664,1.8763874999999999,1.5407899999999999,1.5,1.25,1.73125,1.484375,2.0,2.2291666666666665,2.25,1.25,1.6125,1.5,1.5416666666666667
O29,2.38929625,2.38929625,2.25,2.2318,2.42,1.9857458333333333,2.0,2.13319,2.4625,2.465,2.4616800000000003,2.44238,2.4616800000000003,2.2275,2.7916666666666665,2.725,2.5,2.1932125,2.2199999999999998,1.99852,2.43772125,2.1666666666666665,2.2075,2.415,2.415,2.4981999999999998,2.1844,1.75,2.0,1.95,2.1844,1.95,1.75,2.925,2.66,2.415,2.673245833333333,2.31293,1.98583625,2.6666666666666665,2.2291666666666665,1.9607833333333335,3.0878625,1.9325,2.23186,0.0,2.1544125,2.5625,2.4512925,2.5877208333333335,2.4312,2.2452725,2.0,2.2476000000000003,1.7672425,2.1619,2.0,2.463,2.5,2.25,2.4524999999999997,2.18651625,2.5,2.49484,2.1969000000000003,2.4649125,2.4375,2.3553916666666663,2.25,2.6666666666666665,3.0625,2.2094925,2.675,2.575,2.675,2.5517250000000002,2.1625,2.4625,2.41542,2.4584,2.2732833333333335,2.0131208333333332,2.5,2.7,2.25,2.4375,2.25,2.5258625,2.21306,2.0,2.25,2.0,2.2019,2.1923999999999997,2.25,2.5,2.25,3.4375,2.0,2.4625,2.18490625,2.7199999999999998,2.575025,2.4655175,2.4450000000000003,2.202,2.6125,2.2066,2.232841666666667,2.21125125,2.5565541666666665,2.1425,2.25,1.999,2.4625,2.0,2.43793,2.5125,1.9887000000000001,2.42542375,2.5051724999999996,2.25,2.3825000000000003,2.534625,2.22202,2.4300800000000002,2.338233333333333,2.5,2.6063799999999997,2.59,2.6063799999999997,2.217,2.6168625,2.7,2.4,2.375,2.4524999999999997,2.2199999999999998,2.7083333333333335,2.4423999999999997,2.21,2.4791666666666665,2.25,2.6918875,2.1550000000000002,2.4050000000000002,2.5,2.4625,2.5,2.3925,2.313725,2.1508625,2.25,2.1816475,2.775,2.25,2.5416666666666665,2.2006924999999997,2.25,2.571270833333333,2.6304833333333333,2.0,2.21532,2.5857833333333335,2.25,2.4920375,2.5,1.95622,2.55,2.0,2.4479800000000003,2.0,2.5396549999999998,2.225,2.18242375,2.4240208333333335,2.376225,2.575,2.5,2.1738,2.725,2.5,2.1952,2.3553916666666663,2.47656,2.45052,2.6375,2.1875,2.4375
O30,2.0,2.0416666666666665,2.2583333333333333,2.25,2.0263875,2.53125,2.25,2.1458333333333335,2.0166666666666666,2.0888875,1.7389833333333335,1.4891666666666667,1.8223166666666668,2.009720833333333,2.3271599999999997,2.3377199999999996,2.3361125,2.1888875,2.2958333333333334,1.875,2.1458333333333335,1.9722216666666668,2.3541666666666665,2.25,2.25,2.2708333333333335,1.9375,2.1666666666666665,2.438725,2.0625,1.8125,2.0208333333333335,2.2291666666666665,2.45,2.192175,2.412758333333333,2.0,2.169296666666667,2.357841666666667,2.0,2.5520833333333335,2.0,3.143333333333333,1.9791666666666667,2.1041666666666665,2.1544125,0.0,2.1333333333333333,2.26842,2.5833333333333335,2.1002791666666667,1.6458333333333333,1.9291666666666665,1.875,1.9,2.25,2.2916666666666665,1.9279625000000002,1.9814816666666666,1.9794233333333333,2.3333333333333335,2.1666666666666665,1.9700916666666668,2.3333333333333335,1.8819458333333332,2.971028333333333,2.0,1.9166666666666667,2.3819458333333334,2.0,2.6666666666666665,2.2708333333333335,1.95,2.1666666666666665,2.3183333333333334,2.13772,2.2916666666666665,2.0166666666666666,2.301470833333333,2.1472208333333334,1.9835383333333334,1.99074,1.875,2.1750000000000003,1.9194458333333333,1.7859633333333336,2.0458333333333334,2.066666666666667,2.0625,2.279166666666667,2.2305541666666664,2.154166666666667,2.1666666666666665,2.0,2.1875,1.9675433333333332,2.066666666666667,3.6666666666666665,2.0625,2.5416666666666665,2.1486125,2.0272083333333333,2.8564116666666663,1.9833333333333334,2.0902791666666665,2.313725,2.005263333333333,2.0,2.0,2.0013875,2.5833333333333335,1.8125,1.9898166666666668,2.0625,1.8505541666666667,2.0458333333333334,1.85,1.9052633333333333,2.4375,2.0833333333333335,2.13772,1.875,2.2111125,2.9500333333333337,2.5061291666666663,1.9013875,1.9722216666666668,2.2986125,2.0833333333333335,2.125,2.0833333333333335,2.2805541666666667,2.7604166666666665,2.6277791666666666,2.0166666666666666,2.1,2.3333333333333335,2.3597208333333333,2.0,1.3333333333333333,1.9583333333333333,1.8665,2.1666666666666665,2.3333333333333335,2.0208333333333335,1.875,2.0,2.2097208333333334,2.2097208333333334,2.0902791666666665,2.0,2.1526300000000003,2.1333333333333333,1.8791666666666667,1.9,2.5055541666666667,2.9166666666666665,2.3375,1.8333333333333333,2.6666666666666665,2.5520833333333335,2.004166666666667,2.275,2.0,1.8,2.8333333333333335,2.0833333333333335,2.2291666666666665,1.95,2.0416666666666665,2.5,1.8958333333333333,2.2333333333333334,2.066666666666667,2.1041666666666665,1.0,1.0,2.1859633333333335,2.2097208333333334,2.1875,1.9368433333333333,2.0,2.379166666666667,1.5833333333333333,2.4044125,2.2972208333333333,1.8833333333333333,2.375,1.75
O32,2.175,2.2,2.34375,2.31875,2.175,2.7694433333333337,1.95625,2.325,1.55,1.775,2.1,2.1,2.1,2.25,2.0,2.0,2.0,2.36875,2.125,1.95625,2.56875,1.9333333333333333,2.315105,1.9,1.9,2.375,1.8260424999999998,2.425,2.55,2.0,1.8260424999999998,2.0,2.31638,2.0,1.45,2.5,2.816666666666667,1.2,2.3,2.6666666666666665,2.8215266666666667,1.6333333333333333,3.3005733333333334,2.1,2.1,2.5625,2.1333333333333333,0.0,2.2,3.033333333333333,1.925,1.7585950000000001,2.325,1.25,1.9276,2.51875,2.3,2.2651049999999997,2.0,2.0,1.45,1.8791674999999999,1.6157899999999998,2.0,1.8791674999999999,2.7666666666666666,2.5166666666666666,2.033333333333333,2.3375,1.7833333333333334,3.3333333333333335,1.9375,1.5875,2.0,2.6,1.8,2.1005200000000004,1.553125,2.764655,2.3,2.0701766666666668,2.1,1.45,1.9,1.375,1.78768,1.7,0.4,1.9651049999999999,2.175,2.38125,2.15,1.778125,2.3,1.775,1.0,2.075,4.0,1.775,3.0,2.30625,1.35,2.6666666666666665,1.4,1.425,2.6625,1.2,1.775,2.3,1.4157899999999999,2.568056666666666,2.025,1.9,1.75,1.578125,2.1255200000000003,1.394531,1.2,2.0,2.225,2.2,1.6157899999999998,1.9,2.6680566666666663,2.75,2.28125,2.441666666666667,2.1,1.8552075000000001,2.02552,1.8802075000000003,2.44375,2.66875,1.75625,1.7875,2.2,1.475,2.3125,1.3284,1.6508766666666665,1.85,2.2,2.4,2.85,2.05,2.075,1.6708333333333334,2.2,1.85,2.0,1.7375,2.2,2.1875,2.2375,1.392188,2.5,2.7673600000000005,1.9296875,1.85,2.95,2.6333333333333333,2.15052,1.7880200000000002,1.9333333333333333,1.828125,2.6680566666666663,1.728125,1.95,2.2,2.0151049999999997,2.3637924999999997,1.8651049999999998,1.4,1.8,2.2875,2.033333333333333,1.93421,1.8,1.85,2.15,1.38125,1.6157899999999998,1.9760424999999997,1.9017533333333332,2.315085,2.0,1.4,1.9,1.78125
